q1,q2
Q355589,Q418431
Q316853,Q443340
Q622086,Q172946
Q686621,Q520375
Q442249,Q007641
Q221221,Q389955
Q140516,Q407473
Q674716,Q626057
Q502439,Q118907
Q320958,Q695524
Q383002,Q133396
Q625407,Q524862
Q728234,Q188996
Q424359,Q356907
Q443865,Q707070
Q468393,Q256310
Q496832,Q545124
Q516099,Q232695
Q352462,Q607898
Q431520,Q645389
Q689225,Q606143
Q102133,Q009588
Q573361,Q422420
Q402017,Q478388
Q083647,Q722371
Q688811,Q143804
Q012037,Q619194
Q271825,Q161919
Q046297,Q494534
Q179617,Q123234
Q613550,Q347656
Q639311,Q008770
Q591245,Q251825
Q481231,Q185426
Q061654,Q648511
Q150032,Q534261
Q668884,Q370770
Q623257,Q089805
Q612002,Q346406
Q100363,Q425883
Q203161,Q628252
Q393547,Q611293
Q721903,Q301954
Q346536,Q662660
Q092218,Q656971
Q594638,Q284346
Q281203,Q127646
Q000743,Q520892
Q476191,Q338260
Q515065,Q040963
Q399039,Q204859
Q085340,Q143846
Q660769,Q431028
Q428289,Q011148
Q126024,Q652053
Q523989,Q008551
Q519743,Q642664
Q532460,Q284398
Q420939,Q722446
Q547652,Q634647
Q719518,Q324316
Q331641,Q147920
Q365929,Q519602
Q084588,Q463390
Q388179,Q395605
Q328030,Q249782
Q303944,Q636468
Q373576,Q271493
Q426744,Q005647
Q333303,Q664014
Q720613,Q187179
Q013385,Q601513
Q362897,Q489149
Q178419,Q416859
Q521257,Q187083
Q237234,Q126319
Q258712,Q585856
Q475918,Q533053
Q214737,Q699755
Q180996,Q461460
Q688298,Q466584
Q166461,Q517735
Q451632,Q352523
Q191872,Q532138
Q292722,Q519042
Q059283,Q210820
Q227688,Q705211
Q663318,Q647032
Q344003,Q153684
Q154937,Q198828
Q160677,Q300888
Q527773,Q284124
Q678175,Q094629
Q692250,Q146796
Q229793,Q415390
Q200368,Q687468
Q102890,Q303578
Q499857,Q683613
Q484246,Q538466
Q456537,Q310318
Q575342,Q216629
Q512148,Q127056
Q013170,Q634018
Q228866,Q020657
Q216038,Q510516
Q340496,Q482662
Q302571,Q341656
Q175722,Q331674
Q250585,Q271975
Q266362,Q429441
Q554525,Q582614
Q083769,Q269307
Q717652,Q171375
Q691460,Q367216
Q183055,Q059457
Q499841,Q109696
Q174111,Q527020
Q445434,Q269296
Q620071,Q162765
Q241321,Q589601
Q442620,Q295906
Q519547,Q037752
Q257379,Q660207
Q666655,Q236416
Q468329,Q207525
Q104969,Q158721
Q674481,Q612002
Q057422,Q101521
Q048729,Q380554
Q657113,Q573081
Q311297,Q044207
Q705044,Q502223
Q502416,Q133331
Q496649,Q445927
Q166446,Q564882
Q455360,Q669805
Q234615,Q688287
Q371718,Q677867
Q476522,Q302002
Q147802,Q687250
Q507664,Q130393
Q663850,Q281637
Q726004,Q179957
Q135929,Q391561
Q691617,Q472524
Q042816,Q701564
Q073714,Q014390
Q186642,Q663584
Q332597,Q074674
Q324135,Q148709
Q459540,Q310907
Q713381,Q520438
Q086687,Q242447
Q440915,Q452340
Q481701,Q677866
Q096321,Q265069
Q706206,Q444751
Q218232,Q403361
Q525236,Q578815
Q483396,Q651096
Q554120,Q219574
Q517184,Q002738
Q409173,Q523634
Q219735,Q601062
Q280416,Q722517
Q586766,Q483132
Q497343,Q668664
Q003396,Q007902
Q113548,Q432583
Q371154,Q265096
Q142684,Q585400
Q166534,Q409541
Q335842,Q567659
Q322425,Q277532
Q510652,Q599645
Q153197,Q297213
Q317766,Q546859
Q096686,Q367414
Q527280,Q063460
Q644311,Q080501
Q597494,Q464114
Q699976,Q217981
Q236299,Q710275
Q644372,Q079439
Q227273,Q285102
Q286867,Q511465
Q108166,Q340252
Q573688,Q030466
Q523064,Q547265
Q279541,Q505642
Q326570,Q339663
Q540731,Q004861
Q616336,Q264820
Q627860,Q547596
Q378230,Q114219
Q413993,Q324779
Q203831,Q040963
Q054411,Q285327
Q176198,Q519882
Q001528,Q494416
Q238632,Q142969
Q303707,Q145122
Q234947,Q727226
Q645912,Q482585
Q316692,Q247389
Q175616,Q255698
Q351366,Q719906
Q614332,Q061546
Q137994,Q364388
Q388659,Q389578
Q374587,Q351006
Q155769,Q541174
Q140994,Q666932
Q616951,Q687598
Q607529,Q510467
Q196919,Q043097
Q607980,Q460815
Q636839,Q566232
Q549148,Q380095
Q417870,Q406157
Q720031,Q436579
Q704181,Q257623
Q102412,Q275011
Q266335,Q501044
Q612779,Q358671
Q403582,Q333755
Q071557,Q074515
Q055407,Q604180
Q634532,Q257999
Q630537,Q254902
Q689887,Q424642
Q051277,Q239128
Q338743,Q274286
Q659185,Q292316
Q436231,Q091835
Q611413,Q118509
Q397222,Q095527
Q560551,Q062779
Q086851,Q215706
Q445303,Q194305
Q543694,Q005482
Q273651,Q243623
Q058918,Q209883
Q676704,Q003766
Q018129,Q423094
Q444987,Q251674
Q220851,Q634269
Q467324,Q650205
Q051543,Q714640
Q707071,Q242366
Q638177,Q366920
Q663701,Q152336
Q523120,Q091817
Q692560,Q524407
Q397084,Q343077
Q014718,Q655735
Q668353,Q226621
Q671516,Q470170
Q704272,Q075836
Q334464,Q436762
Q360464,Q548028
Q389213,Q288880
Q044949,Q363167
Q159526,Q280088
Q110044,Q480507
Q558560,Q427707
Q515065,Q623507
Q156043,Q614146
Q584063,Q123332
Q497465,Q574433
Q367786,Q687425
Q636591,Q525674
Q630537,Q591843
Q329522,Q062656
Q064736,Q245586
Q115543,Q018308
Q236248,Q683239
Q329867,Q465064
Q553239,Q556979
Q236910,Q485992
Q255629,Q383937
Q122553,Q699524
Q189714,Q503566
Q720568,Q502161
Q002671,Q329072
Q421876,Q518091
Q283266,Q418099
Q404336,Q360893
Q056045,Q396963
Q230698,Q437166
Q137733,Q453465
Q061593,Q214048
Q225847,Q213424
Q373845,Q091001
Q294233,Q191835
Q393627,Q527743
Q189148,Q703476
Q701042,Q528786
Q403244,Q511145
Q583538,Q560994
Q708318,Q177487
Q605575,Q288200
Q211471,Q286983
Q091269,Q659528
Q712106,Q429661
Q001662,Q613598
Q543223,Q282556
Q402384,Q345747
Q688033,Q606356
Q292273,Q440689
Q142044,Q334700
Q608413,Q669460
Q004521,Q219574
Q382147,Q574899
Q105887,Q488791
Q517588,Q654383
Q123496,Q440993
Q055054,Q629966
Q502119,Q494576
Q579954,Q268900
Q113345,Q588403
Q416844,Q262023
Q355316,Q571967
Q303136,Q170239
Q626269,Q020994
Q478616,Q334464
Q288695,Q121428
Q712593,Q380071
Q246479,Q636468
Q219747,Q019197
Q579254,Q179433
Q122132,Q432969
Q078740,Q226524
Q393918,Q215234
Q310571,Q302424
Q554176,Q476191
Q337733,Q028261
Q183811,Q590876
Q196981,Q597344
Q647737,Q283217
Q505083,Q418538
Q001683,Q504613
Q348923,Q505678
Q210747,Q271493
Q562196,Q162776
Q681867,Q453619
Q704569,Q061145
Q375936,Q619716
Q126389,Q176708
Q554230,Q529300
Q264969,Q478875
Q498240,Q246487
Q142422,Q033409
Q372098,Q140316
Q326001,Q269307
Q524594,Q268839
Q644208,Q253264
Q353693,Q141434
Q595695,Q394703
Q439055,Q517853
Q009445,Q146800
Q216621,Q461612
Q081497,Q483502
Q669141,Q551522
Q447189,Q082973
Q620143,Q694201
Q463888,Q162316
Q174405,Q375342
Q504398,Q548171
Q706206,Q218941
Q394750,Q285258
Q583752,Q652168
Q498911,Q279040
Q184685,Q098721
Q506264,Q144749
Q408867,Q518241
Q106164,Q158309
Q375902,Q342400
Q487523,Q537420
Q273842,Q070124
Q649626,Q288582
Q638599,Q382470
Q673273,Q582554
Q509799,Q131371
Q348870,Q144712
Q272022,Q142496
Q282208,Q082482
Q277489,Q601300
Q225210,Q638779
Q189885,Q039768
Q381975,Q526665
Q095003,Q164577
Q332679,Q627713
Q508060,Q313862
Q483507,Q727195
Q434472,Q273672
Q531616,Q631271
Q619584,Q321040
Q085303,Q270154
Q664456,Q710468
Q015382,Q366297
Q524586,Q322409
Q645989,Q155963
Q271937,Q505837
Q098277,Q231097
Q179861,Q123234
Q217192,Q360947
Q426766,Q727445
Q190396,Q406354
Q391859,Q714174
Q230131,Q125713
Q511167,Q155769
Q485647,Q042691
Q188770,Q664625
Q664766,Q142849
Q478419,Q223871
Q617210,Q376423
Q485579,Q701473
Q489810,Q319081
Q453644,Q050809
Q579313,Q247108
Q661210,Q195666
Q198274,Q639225
Q205636,Q050352
Q103226,Q020693
Q687950,Q626408
Q167154,Q446760
Q148251,Q517829
Q480998,Q288716
Q474430,Q519623
Q349572,Q360604
Q180221,Q692829
Q520681,Q331181
Q462537,Q380745
Q484246,Q371114
Q088675,Q559560
Q545093,Q332200
Q411095,Q374100
Q459927,Q509140
Q179562,Q646532
Q064060,Q640687
Q271364,Q008845
Q224732,Q324226
Q395515,Q606356
Q220839,Q148798
Q674481,Q305462
Q229768,Q122035
Q079256,Q643098
Q173873,Q441825
Q711267,Q524558
Q254776,Q633141
Q638502,Q440601
Q351518,Q019540
Q329441,Q127382
Q302152,Q537849
Q558956,Q668657
Q654383,Q287991
Q016517,Q293792
Q572408,Q163940
Q484147,Q360415
Q254306,Q391353
Q157968,Q148798
Q100907,Q297948
Q524519,Q110090
Q357348,Q676002
Q400753,Q341442
Q660144,Q452782
Q357393,Q228263
Q059971,Q332020
Q048815,Q618066
Q510630,Q705243
Q391859,Q394914
Q347887,Q102292
Q526656,Q041293
Q243187,Q706862
Q200772,Q409394
Q161938,Q426112
Q271021,Q030845
Q668622,Q482662
Q539923,Q036730
Q705838,Q098106
Q247547,Q521757
Q027608,Q457553
Q439096,Q450217
Q489892,Q050757
Q398847,Q014732
Q411977,Q183871
Q365929,Q600486
Q407638,Q398679
Q253956,Q485989
Q454924,Q448710
Q502443,Q231884
Q383157,Q125503
Q646121,Q011576
Q666869,Q541654
Q128487,Q648430
Q006343,Q039105
Q105734,Q528561
Q159627,Q131371
Q601156,Q336928
Q106203,Q177383
Q665472,Q690894
Q716153,Q150465
Q036151,Q129850
Q567975,Q159255
Q270217,Q348889
Q063707,Q690347
Q422559,Q204759
Q282533,Q554102
Q046551,Q467078
Q297303,Q398941
Q679688,Q069574
Q664933,Q221964
Q028635,Q530510
Q175105,Q144617
Q168481,Q410864
Q234382,Q722466
Q660556,Q101521
Q605156,Q116967
Q303944,Q379039
Q250018,Q193306
Q210163,Q252278
Q161168,Q085751
Q027535,Q269486
Q009736,Q036120
Q270245,Q383937
Q316237,Q067795
Q159255,Q536962
Q127976,Q253559
Q530675,Q269594
Q476850,Q520904
Q063972,Q136026
Q027244,Q445672
Q315446,Q599581
Q228418,Q356488
Q090249,Q425759
Q515790,Q591658
Q247389,Q356683
Q003165,Q202245
Q496339,Q280088
Q420091,Q378388
Q474561,Q562192
Q366895,Q472968
Q286059,Q578236
Q521187,Q354085
Q100617,Q375606
Q317036,Q699918
Q379347,Q600486
Q075473,Q695067
Q380682,Q593316
Q342131,Q234697
Q508545,Q188553
Q509785,Q484401
Q474197,Q280677
Q589459,Q082670
Q694270,Q070633
Q617210,Q041585
Q652872,Q224338
Q677666,Q528767
Q451988,Q401606
Q060010,Q187234
Q159353,Q357649
Q654679,Q104256
Q398598,Q076107
Q488791,Q672739
Q154000,Q606856
Q406280,Q437413
Q611115,Q650379
Q549316,Q403938
Q015445,Q311933
Q312479,Q046986
Q322918,Q588698
Q411448,Q551265
Q078028,Q549429
Q214495,Q350126
Q453773,Q265440
Q721789,Q705955
Q455515,Q059971
Q032897,Q468396
Q053345,Q677830
Q449477,Q190519
Q600320,Q187538
Q017551,Q265134
Q707813,Q562192
Q068778,Q469241
Q448827,Q393823
Q507735,Q202360
Q109026,Q172867
Q321436,Q420692
Q489123,Q457945
Q296852,Q499794
Q155218,Q678713
Q498088,Q154338
Q002924,Q599358
Q546792,Q706302
Q251379,Q565242
Q259222,Q532574
Q524586,Q272684
Q604968,Q665648
Q281621,Q336983
Q333755,Q710482
Q635709,Q397695
Q315997,Q236246
Q135206,Q647101
Q382559,Q427659
Q232779,Q081794
Q193867,Q718186
Q201436,Q718523
Q677058,Q604622
Q709363,Q440215
Q718736,Q314899
Q512683,Q277532
Q032038,Q458627
Q360992,Q340374
Q550218,Q658908
Q605299,Q357649
Q489280,Q118569
Q198398,Q085687
Q521255,Q242868
Q368179,Q397481
Q511186,Q345971
Q325067,Q559787
Q409419,Q162303
Q479559,Q345971
Q106843,Q114210
Q457895,Q502277
Q604800,Q644235
Q688166,Q565270
Q116382,Q595548
Q018893,Q676118
Q260571,Q721752
Q594571,Q394944
Q605791,Q057408
Q611338,Q657110
Q040256,Q493066
Q465376,Q657252
Q204498,Q582177
Q678431,Q620238
Q212213,Q021564
Q455503,Q616016
Q034075,Q263038
Q684348,Q192426
Q229382,Q564015
Q566717,Q335803
Q059221,Q080885
Q165153,Q452641
Q257623,Q559130
Q369610,Q075813
Q488162,Q455503
Q628338,Q312688
Q012995,Q136899
Q715982,Q134493
Q439902,Q489123
Q482416,Q642532
Q324385,Q219414
Q660893,Q720814
Q483544,Q470527
Q246479,Q698022
Q701527,Q041739
Q115172,Q456462
Q356529,Q374488
Q722597,Q597584
Q508423,Q715688
Q648357,Q721758
Q486104,Q571048
Q582511,Q270993
Q564203,Q428392
Q102444,Q583026
Q286238,Q301644
Q166128,Q461743
Q545106,Q460638
Q427388,Q672494
Q596594,Q202445
Q296516,Q332991
Q014390,Q557306
Q008882,Q509884
Q377415,Q137164
Q499922,Q509742
Q435811,Q597584
Q553781,Q598578
Q388631,Q304502
Q336710,Q238713
Q393497,Q534414
Q436124,Q625146
Q389040,Q090068
Q452340,Q647101
Q008067,Q492557
Q114521,Q723602
Q480995,Q457493
Q636090,Q439309
Q548559,Q067795
Q728065,Q519547
Q677085,Q046939
Q155799,Q032235
Q402893,Q569919
Q545445,Q587170
Q630139,Q649341
Q349376,Q189040
Q505083,Q204492
Q645287,Q036803
Q613435,Q561825
Q391353,Q447874
Q592654,Q492945
Q332900,Q145852
Q366061,Q418325
Q068778,Q652547
Q186415,Q247778
Q308961,Q167983
Q702007,Q125503
Q040315,Q371460
Q170807,Q472760
Q596856,Q635322
Q100512,Q488738
Q466600,Q667984
Q327217,Q712106
Q684914,Q163719
Q228418,Q057069
Q469152,Q474450
Q509799,Q030283
Q560539,Q558021
Q161765,Q132023
Q281630,Q374587
Q180517,Q204658
Q260363,Q520530
Q099561,Q641335
Q435529,Q588078
Q001225,Q508558
Q085340,Q282184
Q615211,Q257176
Q559773,Q168924
Q297929,Q530330
Q381543,Q015396
Q633246,Q611091
Q067160,Q038028
Q342649,Q153088
Q636743,Q420036
Q180830,Q688355
Q021504,Q502443
Q044531,Q406627
Q417351,Q653943
Q111645,Q454260
Q439819,Q320813
Q592238,Q576842
Q467856,Q444976
Q332868,Q717731
Q439553,Q332020
Q606371,Q129374
Q015814,Q449448
Q162992,Q257869
Q702993,Q598433
Q287456,Q046523
Q377363,Q387854
Q249025,Q192023
Q439553,Q067842
Q522879,Q215801
Q497715,Q082973
Q633118,Q621700
Q650051,Q640255
Q233794,Q156645
Q704131,Q618195
Q340148,Q250068
Q333745,Q722755
Q072276,Q413039
Q395573,Q450033
Q553954,Q271583
Q537820,Q095282
Q484203,Q532098
Q361104,Q206477
Q356616,Q135406
Q391738,Q373563
Q251483,Q454206
Q102618,Q679821
Q339199,Q589601
Q054687,Q058415
Q047414,Q283863
Q384230,Q201140
Q584872,Q561062
Q422156,Q517079
Q067826,Q075723
Q181564,Q043160
Q591905,Q169132
Q234382,Q228645
Q131256,Q369620
Q541429,Q278444
Q091969,Q254814
Q622593,Q223812
Q225789,Q119861
Q611710,Q212764
Q659732,Q686996
Q032038,Q193168
Q087347,Q405037
Q152149,Q344450
Q666215,Q114045
Q628083,Q370264
Q128097,Q044788
Q699135,Q557681
Q653899,Q469383
Q100529,Q472058
Q536051,Q195505
Q563323,Q616522
Q563441,Q484904
Q389014,Q041017
Q323229,Q176784
Q505956,Q047066
Q663778,Q167861
Q133423,Q640255
Q050172,Q111035
Q366061,Q556139
Q714174,Q681543
Q562838,Q253843
Q392618,Q366698
Q548970,Q577394
Q531549,Q715327
Q390157,Q059291
Q126789,Q660693
Q566045,Q109700
Q725024,Q247099
Q259130,Q717585
Q487715,Q475439
Q062727,Q320958
Q572472,Q623003
Q414371,Q598057
Q487557,Q539364
Q566045,Q689334
Q203831,Q298311
Q188557,Q020361
Q620169,Q615211
Q205901,Q030283
Q285828,Q698827
Q033409,Q089239
Q355457,Q633152
Q297307,Q006239
Q433081,Q262218
Q456978,Q493838
Q125827,Q681294
Q456641,Q218882
Q117551,Q205246
Q291502,Q587097
Q711576,Q374488
Q118039,Q478059
Q606143,Q078941
Q187215,Q652053
Q430513,Q262040
Q482901,Q107715
Q002050,Q128587
Q083769,Q515533
Q595919,Q251245
Q430202,Q339751
Q646717,Q702719
Q329441,Q394192
Q112129,Q093142
Q250443,Q326049
Q269479,Q375755
Q386426,Q455917
Q043962,Q713298
Q132986,Q727165
Q507413,Q168452
Q320466,Q271583
Q370770,Q204386
Q452340,Q408003
Q716760,Q138292
Q104115,Q357892
Q640299,Q158720
Q144647,Q033312
Q661982,Q603141
Q421676,Q142057
Q619104,Q246848
Q333897,Q707099
Q252565,Q553914
Q180021,Q101590
Q588403,Q481062
Q564863,Q362912
Q035443,Q638704
Q178988,Q482450
Q701564,Q687809
Q570694,Q334245
Q326118,Q041865
Q558021,Q522993
Q229969,Q322405
Q094635,Q206548
Q493066,Q066536
Q519921,Q208819
Q499274,Q488093
Q097311,Q128489
Q286059,Q536544
Q366972,Q016009
Q668271,Q047652
Q507093,Q299903
Q306159,Q050393
Q084822,Q268719
Q052083,Q671234
Q371879,Q191630
Q424638,Q269594
Q285288,Q185351
Q029106,Q347520
Q094964,Q464221
Q679467,Q438949
Q122139,Q434510
Q192473,Q116071
Q126003,Q051292
Q702501,Q666052
Q402017,Q107378
Q627426,Q189463
Q321106,Q091525
Q428338,Q019944
Q255173,Q357070
Q502372,Q666599
Q505293,Q090637
Q097580,Q517418
Q064435,Q700803
Q376994,Q483224
Q647594,Q198360
Q058958,Q522933
Q371990,Q654586
Q130847,Q536863
Q322984,Q037686
Q656579,Q631603
Q114943,Q577596
Q260367,Q390295
Q649219,Q157456
Q686617,Q341556
Q077949,Q279757
Q668833,Q512534
Q598666,Q722120
Q542602,Q457803
Q722657,Q039879
Q191456,Q428774
Q488916,Q188367
Q353693,Q713194
Q487568,Q240144
Q547596,Q676038
Q572408,Q260508
Q273745,Q587415
Q032038,Q421810
Q353698,Q265360
Q359041,Q517461
Q275858,Q151038
Q497252,Q454918
Q454756,Q673632
Q543947,Q463474
Q615516,Q341130
Q500914,Q655411
Q049904,Q720366
Q617392,Q463770
Q595578,Q068728
Q089831,Q571961
Q691367,Q347752
Q053196,Q590049
Q502439,Q141164
Q084822,Q711840
Q659164,Q292424
Q493838,Q594587
Q025893,Q451972
Q070967,Q571972
Q152247,Q539955
Q349572,Q389955
Q692405,Q309634
Q709212,Q239907
Q697407,Q205246
Q302660,Q683882
Q219735,Q320473
Q659213,Q009244
Q648379,Q058429
Q137942,Q166337
Q317039,Q693008
Q405351,Q307429
Q218818,Q288465
Q628982,Q465233
Q253183,Q521568
Q224153,Q349383
Q616843,Q429174
Q469179,Q067795
Q336565,Q145344
Q328885,Q276109
Q430744,Q539438
Q628548,Q411157
Q497534,Q618727
Q168885,Q196152
Q334124,Q109440
Q044530,Q180830
Q338871,Q517156
Q276176,Q028874
Q555568,Q595704
Q355316,Q363912
Q017281,Q151092
Q537338,Q692405
Q034605,Q598433
Q697052,Q488530
Q022293,Q339973
Q498354,Q691296
Q303356,Q611906
Q518163,Q072767
Q625382,Q354646
Q389027,Q303356
Q546792,Q440978
Q318940,Q431063
Q375861,Q482447
Q095706,Q515945
Q650453,Q115799
Q618999,Q528993
Q333842,Q530764
Q214236,Q719373
Q143274,Q150584
Q042602,Q601111
Q228290,Q580007
Q367041,Q057896
Q678528,Q576200
Q538106,Q069226
Q548753,Q440733
Q021523,Q195366
Q666022,Q570388
Q580605,Q700103
Q186641,Q037611
Q236318,Q218375
Q653925,Q247100
Q282208,Q433913
Q429159,Q001075
Q520541,Q059791
Q292316,Q662217
Q711724,Q128838
Q487557,Q449508
Q255037,Q065742
Q458540,Q724484
Q726123,Q341344
Q250326,Q016808
Q306900,Q683918
Q141051,Q137164
Q605036,Q645165
Q044285,Q327243
Q711003,Q391951
Q239817,Q596594
Q508558,Q059002
Q366602,Q632956
Q491969,Q096795
Q431347,Q174017
Q245665,Q539923
Q120635,Q470898
Q402717,Q058415
Q559026,Q717650
Q427039,Q102189
Q483871,Q203420
Q284346,Q271377
Q561131,Q308311
Q617626,Q327745
Q358137,Q580277
Q057896,Q182905
Q315257,Q614246
Q277412,Q255826
Q728399,Q066217
Q254776,Q022408
Q189714,Q447616
Q725094,Q582229
Q365540,Q193867
Q703119,Q297307
Q648840,Q016576
Q715813,Q469574
Q031216,Q395752
Q684402,Q484406
Q574037,Q186815
Q440689,Q535479
Q146133,Q474430
Q137286,Q263038
Q085985,Q451945
Q105802,Q214761
Q172881,Q177051
Q515547,Q388179
Q653199,Q077103
Q582157,Q491545
Q618471,Q416532
Q313150,Q362657
Q565972,Q014123
Q663931,Q057130
Q559914,Q251061
Q198519,Q669243
Q526196,Q505678
Q623414,Q035697
Q070512,Q085056
Q682743,Q686726
Q550417,Q494061
Q508831,Q612711
Q475108,Q071062
Q483197,Q371609
Q725797,Q433478
Q159367,Q401768
Q666022,Q548808
Q247636,Q079152
Q327310,Q626408
Q493515,Q426112
Q553390,Q545227
Q425932,Q629691
Q082061,Q268220
Q236832,Q250347
Q476828,Q114497
Q082862,Q360595
Q162721,Q349316
Q265440,Q084907
Q398568,Q473410
Q219943,Q226803
Q390462,Q515065
Q477612,Q166773
Q544934,Q613300
Q599698,Q438649
Q559739,Q236427
Q264825,Q535573
Q166699,Q484073
Q022408,Q055311
Q053480,Q326001
Q254503,Q070966
Q114210,Q257507
Q165592,Q414733
Q351193,Q571091
Q469047,Q094629
Q439613,Q724751
Q198796,Q654818
Q587170,Q705743
Q625278,Q375043
Q674827,Q204658
Q096447,Q701564
Q558199,Q149002
Q297948,Q005608
Q231410,Q226791
Q207686,Q387765
Q095171,Q379163
Q365893,Q219054
Q412041,Q161455
Q313800,Q050210
Q498778,Q077820
Q159627,Q266335
Q021675,Q149859
Q051705,Q104187
Q658904,Q158110
Q097125,Q041780
Q280668,Q665740
Q411863,Q686342
Q042837,Q262176
Q113005,Q287991
Q500832,Q512266
Q507801,Q264602
Q321139,Q200368
Q455044,Q363870
Q554291,Q438121
Q004340,Q348509
Q258300,Q516157
Q372655,Q519272
Q568902,Q591303
Q036667,Q020927
Q115669,Q386073
Q632860,Q657388
Q478461,Q094222
Q420120,Q687414
Q075457,Q382866
Q650094,Q338842
Q667500,Q586137
Q576276,Q355078
Q189938,Q089587
Q721903,Q586439
Q523982,Q327305
Q217856,Q058179
Q283403,Q374587
Q462199,Q122858
Q620031,Q623248
Q684939,Q330085
Q196887,Q580390
Q014317,Q486826
Q596497,Q432341
Q109424,Q187668
Q216000,Q110090
Q246342,Q126276
Q400604,Q718270
Q257479,Q286647
Q010322,Q119691
Q502748,Q526297
Q039373,Q327541
Q437050,Q000350
Q320163,Q349186
Q228130,Q655735
Q558234,Q656197
Q314764,Q190958
Q064425,Q084757
Q196841,Q453176
Q134286,Q123887
Q004668,Q011045
Q016808,Q106357
Q078508,Q340939
Q350241,Q678713
Q609623,Q143554
Q027691,Q303437
Q470955,Q436090
Q648040,Q223812
Q202511,Q372527
Q601740,Q587939
Q315977,Q155499
Q447161,Q481947
Q127170,Q092715
Q451323,Q442596
Q158442,Q728403
Q649172,Q075649
Q473583,Q360415
Q368961,Q617987
Q333460,Q702140
Q574037,Q103724
Q058859,Q102305
Q570604,Q672739
Q278498,Q703036
Q421093,Q511906
Q483544,Q212764
Q415534,Q085056
Q199446,Q040733
Q331641,Q202245
Q615237,Q543673
Q188646,Q726004
Q049001,Q514862
Q395401,Q596737
Q020446,Q360722
Q665740,Q617738
Q002362,Q412077
Q265743,Q497343
Q350104,Q455215
Q221968,Q526665
Q157472,Q105583
Q696944,Q158105
Q614465,Q163316
Q263860,Q670173
Q363854,Q704964
Q566236,Q676893
Q002544,Q429915
Q077947,Q058650
Q323123,Q602942
Q693815,Q613034
Q004516,Q288880
Q593975,Q345528
Q153665,Q192426
Q077069,Q451858
Q073174,Q705743
Q472691,Q710431
Q390131,Q050289
Q592238,Q009592
Q507911,Q397599
Q012196,Q481062
Q288606,Q716651
Q582229,Q192383
Q293430,Q525318
Q044245,Q454012
Q375861,Q329543
Q150725,Q532432
Q725641,Q108521
Q271607,Q024095
Q121212,Q447352
Q316692,Q249471
Q244687,Q040733
Q689100,Q071784
Q587097,Q683918
Q096686,Q194305
Q522833,Q206745
Q600507,Q291284
Q621760,Q449011
Q334937,Q616119
Q579198,Q291767
Q303276,Q460837
Q276642,Q436231
Q293203,Q569210
Q523804,Q009449
Q539289,Q040733
Q451423,Q687809
Q441538,Q356129
Q142805,Q090461
Q337017,Q406616
Q330025,Q281177
Q053756,Q254126
Q163402,Q141033
Q160654,Q280044
Q110887,Q621794
Q491055,Q068414
Q519780,Q033785
Q588008,Q120126
Q540731,Q133423
Q435586,Q477425
Q137432,Q116171
Q536398,Q146269
Q498453,Q120126
Q271361,Q425864
Q016414,Q373248
Q082480,Q567885
Q185172,Q599519
Q604379,Q136007
Q678777,Q454336
Q015850,Q724239
Q570900,Q534762
Q469478,Q465030
Q004424,Q348378
Q613841,Q699469
Q197890,Q404822
Q407947,Q002842
Q130393,Q017336
Q661170,Q455345
Q445996,Q505524
Q091099,Q424489
Q449405,Q071399
Q464597,Q291005
Q569797,Q468624
Q458620,Q579947
Q439039,Q484506
Q686930,Q599790
Q405594,Q642312
Q077862,Q526058
Q658665,Q186881
Q613297,Q686772
Q335833,Q531379
Q175495,Q663493
Q332679,Q170582
Q116949,Q539525
Q169577,Q631188
Q259406,Q678035
Q545667,Q156251
Q644372,Q151541
Q184685,Q015637
Q702548,Q302618
Q672570,Q282213
Q406157,Q012806
Q567158,Q037752
Q533505,Q556131
Q189985,Q677814
Q128398,Q145344
Q209573,Q342491
Q527130,Q652273
Q494031,Q614019
Q593916,Q359163
Q419339,Q065482
Q027535,Q233899
Q672161,Q273745
Q439819,Q340343
Q625278,Q406815
Q591707,Q424690
Q564863,Q285680
Q719308,Q351000
Q589826,Q530774
Q702230,Q681560
Q590876,Q558448
Q514484,Q236527
Q590319,Q419575
Q686040,Q541979
Q259009,Q188092
Q277294,Q703377
Q050674,Q659707
Q504596,Q587144
Q566569,Q111629
Q381327,Q047708
Q255620,Q076417
Q027589,Q583313
Q380071,Q138945
Q510912,Q661088
Q243207,Q464221
Q558472,Q176392
Q584764,Q251662
Q240011,Q021885
Q194609,Q253264
Q428338,Q488745
Q456570,Q317876
Q040870,Q400994
Q361438,Q418047
Q516074,Q667741
Q129778,Q421291
Q387395,Q066217
Q298858,Q324776
Q046297,Q665740
Q593644,Q203335
Q683958,Q215247
Q466421,Q097004
Q619104,Q481062
Q614392,Q107428
Q014333,Q613300
Q375075,Q577596
Q082011,Q074515
Q701583,Q165425
Q024734,Q459705
Q180412,Q558278
Q482314,Q239306
Q562048,Q632723
Q244998,Q525674
Q286574,Q169292
Q487568,Q447172
Q613297,Q322510
Q520535,Q037494
Q166128,Q007567
Q558841,Q698664
Q721869,Q506563
Q251061,Q289384
Q058459,Q137534
Q129778,Q309402
Q724897,Q192032
Q480024,Q217499
Q463593,Q292950
Q392140,Q572297
Q177042,Q279886
Q237704,Q706388
Q497440,Q290248
Q120451,Q536057
Q640864,Q623547
Q116260,Q524784
